TRADE DATE,NASDAQOMX/NQFI/INDEX VALUE,NASDAQOMX/NQFI/TOTAL MARKET VALUE,NASDAQOMX/NQES/INDEX VALUE,NASDAQOMX/NQES/TOTAL MARKET VALUE,NASDAQOMX/NQFR/INDEX VALUE,NASDAQOMX/NQFR/TOTAL MARKET VALUE,NASDAQOMX/NQRU/INDEX VALUE,NASDAQOMX/NQRU/TOTAL MARKET VALUE,NASDAQOMX/NQTR/INDEX VALUE,NASDAQOMX/NQTR/TOTAL MARKET VALUE,NASDAQOMX/NQKR/INDEX VALUE,NASDAQOMX/NQKR/TOTAL MARKET VALUE,NASDAQOMX/NQMA/INDEX VALUE,NASDAQOMX/NQMA/TOTAL MARKET VALUE,NASDAQOMX/NQPL/INDEX VALUE,NASDAQOMX/NQPL/TOTAL MARKET VALUE,NASDAQOMX/NQIT/INDEX VALUE,NASDAQOMX/NQIT/TOTAL MARKET VALUE,NASDAQOMX/NQCL/INDEX VALUE,NASDAQOMX/NQCL/TOTAL MARKET VALUE,NASDAQOMX/NQTH/INDEX VALUE,NASDAQOMX/NQTH/TOTAL MARKET VALUE,NASDAQOMX/NQGR/INDEX VALUE,NASDAQOMX/NQGR/TOTAL MARKET VALUE,NASDAQOMX/NQID/INDEX VALUE,NASDAQOMX/NQID/TOTAL MARKET VALUE,NASDAQOMX/NQCN/INDEX VALUE,NASDAQOMX/NQCN/TOTAL MARKET VALUE,NASDAQOMX/NQSE/INDEX VALUE,NASDAQOMX/NQSE/TOTAL MARKET VALUE,NASDAQOMX/NQMX/INDEX VALUE,NASDAQOMX/NQMX/TOTAL MARKET VALUE,NASDAQOMX/NQPH/INDEX VALUE,NASDAQOMX/NQPH/TOTAL MARKET VALUE,NASDAQOMX/NQPE/INDEX VALUE,NASDAQOMX/NQPE/TOTAL MARKET VALUE,NASDAQOMX/NQJP/INDEX VALUE,NASDAQOMX/NQJP/TOTAL MARKET VALUE,NASDAQOMX/NQCH/INDEX VALUE,NASDAQOMX/NQCH/TOTAL MARKET VALUE,NASDAQOMX/NQCA/INDEX VALUE,NASDAQOMX/NQCA/TOTAL MARKET VALUE,NASDAQOMX/NQNO/INDEX VALUE,NASDAQOMX/NQNO/TOTAL MARKET VALUE,NASDAQOMX/NQAU/INDEX VALUE,NASDAQOMX/NQAU/TOTAL MARKET VALUE,NASDAQOMX/NQIN/INDEX VALUE,NASDAQOMX/NQIN/TOTAL MARKET VALUE,NASDAQOMX/NQDK/INDEX VALUE,NASDAQOMX/NQDK/TOTAL MARKET VALUE,NASDAQOMX/NQBR/INDEX VALUE,NASDAQOMX/NQBR/TOTAL MARKET VALUE,NASDAQOMX/NQEG/INDEX VALUE,NASDAQOMX/NQEG/TOTAL MARKET VALUE,NASDAQOMX/NQDE/INDEX VALUE,NASDAQOMX/NQDE/TOTAL MARKET VALUE,NASDAQOMX/NQIE/INDEX VALUE,NASDAQOMX/NQIE/TOTAL MARKET VALUE,NASDAQOMX/NQPT/INDEX VALUE,NASDAQOMX/NQPT/TOTAL MARKET VALUE,NASDAQOMX/NQGB/INDEX VALUE,NASDAQOMX/NQGB/TOTAL MARKET VALUE,NASDAQOMX/NQHU/INDEX VALUE,NASDAQOMX/NQHU/TOTAL MARKET VALUE,NASDAQOMX/NQIL/INDEX VALUE,NASDAQOMX/NQIL/TOTAL MARKET VALUE,NASDAQOMX/NQNL/INDEX VALUE,NASDAQOMX/NQNL/TOTAL MARKET VALUE,NASDAQOMX/NQSG/INDEX VALUE,NASDAQOMX/NQSG/TOTAL MARKET VALUE,NASDAQOMX/NQMY/INDEX VALUE,NASDAQOMX/NQMY/TOTAL MARKET VALUE,NASDAQOMX/NQTW/INDEX VALUE,NASDAQOMX/NQTW/TOTAL MARKET VALUE,NASDAQOMX/NQAT/INDEX VALUE,NASDAQOMX/NQAT/TOTAL MARKET VALUE,NASDAQOMX/NQCO/INDEX VALUE,NASDAQOMX/NQCO/TOTAL MARKET VALUE,NASDAQOMX/NQBE/INDEX VALUE,NASDAQOMX/NQBE/TOTAL MARKET VALUE,NASDAQOMX/NQUSB/TOTAL MARKET VALUE,NASDAQOMX/NQUSB/INDEX VALUE
11/14/2016,1206.48,1.428E+11,991.54,4.11758E+11,1096.43,1.18486E+12,681.56,1.55187E+11,560.07,57159989221,942.51,7.03375E+11,938.44,7667049223,640.59,41215868440,886.87,2.84807E+11,635.43,57698050024,919.64,1.83845E+11,362.06,13547344717,812.58,98070907340,1053.74,9.11586E+11,1021.73,4.01004E+11,660.26,1.63406E+11,1019.86,1.35939E+11,684.42,13589550722,1367.75,3.96996E+12,1116.29,1.12604E+12,879.66,1.36235E+12,718.47,97580851586,831.64,1.02172E+12,1152.81,6.07141E+11,1394.68,2.07842E+11,600.74,3.4681E+11,829.56,10211903614,1089.88,1.13371E+12,1604.31,77398163597,756.2,20994247702,913.87,2.31297E+12,1128.64,12325333114,1130.93,78057540006,1169.21,4.0491E+11,786.71,2.02177E+11,702.24,1.14129E+11,1087.23,5.63149E+11,921.84,43316206563,458.31,19210526373,1325.45,93614481244,1.98035E+13,1613.55
11/15/2016,1211.88,1.4344E+11,994.42,4.12956E+11,1105.18,1.19432E+12,695.7,1.58405E+11,566.09,57773836554,939.87,7.01404E+11,941.82,7694658979,638.9,41107178582,886.41,2.84658E+11,643.89,58466305303,924.78,1.84871E+11,360.36,13483595629,805.77,97248827946,1057.35,9.14716E+11,1031.87,4.04983E+11,673.05,1.66573E+11,1015.82,1.35401E+11,652.37,12953160163,1364.22,3.95971E+12,1115.19,1.12493E+12,896.27,1.38808E+12,733.9,99676946873,830.29,1.02007E+12,1109.73,5.84449E+11,1409.36,2.1003E+11,605.76,3.49704E+11,825.06,10156516929,1096.03,1.14011E+12,1604.04,77385511427,770.76,21398727366,914.35,2.3142E+12,1129.82,12338137855,1115.01,76958709133,1176.4,4.07399E+11,788.94,2.02734E+11,707.37,1.14962E+11,1088.04,5.6357E+11,928.51,43629642511,456.51,19135139189,1323.02,93442379385,1.9947E+13,1625.24
11/16/2016,1201.31,1.42199E+11,984.21,4.08713E+11,1092.65,1.18078E+12,699.35,1.59237E+11,558.55,57004515001,947.11,7.0681E+11,944.33,7715201214,636.35,40942842023,875.23,2.81111E+11,642.19,58311645377,920.78,1.84074E+11,370.56,13865458337,831.11,1.00308E+11,1059.31,9.16406E+11,1024.58,4.0212E+11,675.83,1.6714E+11,1026.68,1.36849E+11,657.77,13060327703,1374.53,3.98964E+12,1112.16,1.12217E+12,898.04,1.39099E+12,727.04,98744400351,822.19,1.01064E+12,1110.87,5.85067E+11,1403.45,2.09149E+11,621.59,3.58846E+11,841.72,10361531003,1084.86,1.12896E+12,1570.45,75802304092,763.52,21197573830,911.37,2.30792E+12,1119.38,12224221027,1102.75,76112403747,1167.89,4.04452E+11,787.23,2.02296E+11,705.13,1.15152E+11,1094.24,5.66781E+11,919.07,43186386887,455.18,19079289693,1307.77,92365239796,1.99416E+13,1622.81
11/17/2016,1209.14,1.43127E+11,992.94,4.12341E+11,1098.91,1.18754E+12,708.78,1.61385E+11,556.54,56798952830,942.45,7.03333E+11,949.69,7758966502,630.59,40572090603,874.64,2.80922E+11,643.29,58411801648,921.66,1.8425E+11,378.97,14180196087,831.56,1.00361E+11,1056.78,9.14217E+11,1035.01,4.06215E+11,678.11,1.67703E+11,1030.19,1.37316E+11,658.24,13069827297,1378.21,4.00031E+12,1120.21,1.13029E+12,904.11,1.40039E+12,730.72,99243306190,823.77,1.01258E+12,1106.8,5.82924E+11,1407.36,2.09732E+11,614.54,3.54773E+11,842.74,10374066485,1087.59,1.1318E+12,1598.71,77166239910,774.84,21511928996,918.42,2.32567E+12,1119.52,12225643743,1107.2,76419466759,1171.41,4.05671E+11,793.76,2.03974E+11,697.15,1.13849E+11,1096.63,5.6804E+11,914.55,42974084902,455.64,19098399966,1316.78,93001812001,2.00424E+13,1631.02
11/18/2016,1201.92,1.42271E+11,972.87,4.04007E+11,1084.73,1.17222E+12,700.95,1.59603E+11,554.76,56617550895,935.82,6.98389E+11,943.9,7711643877,619.62,39866408553,851.67,2.73544E+11,638.79,58002598143,916.59,1.83236E+11,384.5,14387068273,824.16,99468469188,1059.42,9.16505E+11,1033.54,4.05638E+11,662.25,1.63781E+11,1028.81,1.37133E+11,657.98,13064486426,1367.87,3.9703E+12,1104.7,1.11464E+12,899.61,1.39342E+12,722.48,98125013492,812.67,9.98941E+11,1102.24,5.80522E+11,1397.23,2.08223E+11,621.3,3.58676E+11,829.02,10205201465,1075.73,1.11946E+12,1586.01,76553373893,765.22,21244688351,907.31,2.29753E+12,1119.12,12221370449,1099.52,75889378939,1158.36,4.01151E+11,793.74,2.03969E+11,694.1,1.13351E+11,1094.01,5.66683E+11,905.97,42570783203,452.23,18955592279,1297.17,91757178799,2.00065E+13,1628.1
11/21/2016,1208.62,1.43065E+11,976.22,4.05396E+11,1095.82,1.18421E+12,718.85,1.63678E+11,556.4,56785505465,930.58,6.94473E+11,938.46,7667217899,633.77,40776665228,855,2.74615E+11,650.51,59067366432,921.68,1.84253E+11,391.39,14644671714,820.53,99030828137,1062.25,9.18952E+11,1038.46,4.07566E+11,659.34,1.63062E+11,1017.68,1.35648E+11,654.85,13002330889,1377.65,3.99868E+12,1100.21,1.11011E+12,918.5,1.42268E+12,733.66,99643137400,813.96,1.00053E+12,1081.67,5.69689E+11,1401.16,2.08808E+11,639.81,3.69364E+11,778.75,9586461889,1082.01,1.126E+12,1586.11,76557946636,777.28,21579605504,918.69,2.32633E+12,1123.6,12270258291,1113.52,76855766491,1165.92,4.03773E+11,788.78,2.02696E+11,693.91,1.1332E+11,1098.59,5.69053E+11,911.75,42842401735,456.36,19128960541,1305.48,92344707049,2.01523E+13,1639.97
11/22/2016,1213.57,1.4365E+11,977.11,4.05767E+11,1095.84,1.18423E+12,720.74,1.64107E+11,554.87,56629223810,949.82,7.08831E+11,933.1,7623413024,641.18,41253705294,864.16,2.77556E+11,648.49,58883773667,928.72,1.8566E+11,404.44,15132950620,825.67,99650393925,1078.64,9.33135E+11,1041.35,4.08703E+11,666.85,1.64921E+11,995.39,1.32677E+11,648.62,12878740453,1376.87,3.99641E+12,1082.96,1.0927E+12,920.86,1.42634E+12,738.83,1.00346E+11,824.67,1.0137E+12,1093.12,5.75718E+11,1390.75,2.07256E+11,647.19,3.73626E+11,787,9688023420,1081.88,1.12586E+12,1588.02,76650375001,773.32,21469575687,921.32,2.333E+12,1127.98,12318088229,1116.67,77073352834,1171.63,4.05748E+11,789.73,2.02939E+11,694.35,1.13392E+11,1110.44,5.75203E+11,918.83,43174867325,455.16,19078555875,1314.72,92998598692,2.02069E+13,1644.41
11/23/2016,1209.92,1.43219E+11,969.23,4.03091E+11,1084.51,1.17193E+12,719.9,1.65717E+11,545.61,55683684393,954.28,7.10168E+11,929.41,7593262699,644.26,41452081869,858.07,2.76523E+11,643.37,58418890940,932.33,1.86368E+11,403.06,15081258352,825.25,99532443269,1077.16,9.32025E+11,1034.81,4.06187E+11,662.23,1.63785E+11,998.24,1.33057E+11,646.63,12839119816,1357.05,3.93749E+12,1078.15,1.08835E+12,914.29,1.41593E+12,731.29,99231931816,836.91,1.02877E+12,1095.62,5.69304E+11,1375.1,2.04701E+11,634.87,3.66423E+11,785.78,9677214120,1070.68,1.11847E+12,1570.21,75705408728,766.33,21275649931,918.93,2.32533E+12,1111.23,12135182761,1108.42,76764286790,1164.48,4.03107E+11,789.57,2.02604E+11,690.12,1.12397E+11,1117.82,5.78959E+11,913.09,42960951849,447,18727267745,1309.21,92534815565,2.02305E+13,1646.78
11/24/2016,1224.49,1.44943E+11,974.47,4.05269E+11,1090.62,1.17853E+12,727.89,1.67556E+11,533.64,54462690703,945.3,7.03483E+11,931.31,7608816446,651.77,41935058853,858.31,2.76599E+11,640.59,58165938155,924.9,1.84884E+11,395.05,14781516541,798.47,96303159359,1074.6,9.29806E+11,1042.4,4.09164E+11,663.1,1.64001E+11,1002.69,1.3365E+11,630.55,12519955012,1365.44,3.96181E+12,1085.46,1.09573E+12,914.51,1.41628E+12,736.15,99892068379,838.37,1.03056E+12,1083.38,5.62945E+11,1381.45,2.05647E+11,634.03,3.65933E+11,772.13,9509178852,1077.04,1.12512E+12,1583.97,76368859853,771.75,21426101965,924.89,2.34041E+12,1113.34,12158210168,1107.58,76706042103,1170.49,4.05186E+11,792.09,2.03252E+11,685.59,1.11658E+11,1112.25,5.76073E+11,919.9,43281400018,450.88,18889926710,1317.43,93116147851,,
11/25/2016,1233.42,1.46001E+11,979.73,4.07457E+11,1097.26,1.1857E+12,720.98,1.65967E+11,535.63,54665288221,948.14,7.05595E+11,934.83,7637519667,651.45,41914396897,863.08,2.78138E+11,640.65,58171927608,931.74,1.8625E+11,396.71,14843867697,802.45,96782782035,1081.76,9.35995E+11,1048.32,4.11489E+11,667.34,1.65049E+11,1004.33,1.33869E+11,565.65,11231356143,1373.11,3.98407E+12,1100.02,1.11043E+12,912.91,1.4138E+12,737.29,1.00047E+11,844.52,1.03813E+12,1107.94,5.75706E+11,1401.99,2.08705E+11,630.55,3.63924E+11,767.98,9458013081,1083.23,1.13158E+12,1589.88,76653815068,776.8,21566401151,925.27,2.34137E+12,1112.82,12152524811,1107.85,76724856269,1179.06,4.08154E+11,798.14,2.04805E+11,685.27,1.11606E+11,1112.91,5.76413E+11,919.18,43247347241,446.69,18714071462,1326.18,93733986478,2.03107E+13,1653.31
11/28/2016,1217.86,1.44159E+11,972.02,4.04252E+11,1087.01,1.17462E+12,720.17,1.6578E+11,543.83,55502497135,956.86,7.12087E+11,945.46,7724427372,641.99,41305636664,846.08,2.72659E+11,644.08,58483207078,934.02,1.86706E+11,380.15,14224018564,799.08,96376017583,1091.69,9.44593E+11,1038.28,4.07549E+11,671.95,1.66189E+11,997.92,1.33014E+11,653.71,12979745991,1386.52,4.02299E+12,1091.29,1.10161E+12,915.43,1.4177E+12,733.08,99475417963,843.93,1.03706E+12,1105.05,5.74208E+11,1403.54,2.08935E+11,643.72,3.71529E+11,758.8,9345012845,1070.73,1.11852E+12,1567.1,75555558824,768.81,21344450425,917.15,2.32081E+12,1106.73,12085992529,1116.68,77336305229,1163.67,4.02824E+11,802.37,2.05889E+11,682.9,1.1122E+11,1126.45,5.83428E+11,906.86,42667860655,448.9,18806738493,1311.42,92690859312,2.01852E+13,1643.1
11/29/2016,1219.66,1.44372E+11,980.31,4.07699E+11,1100.03,1.1887E+12,711.62,1.63811E+11,538.77,54985497680,957.31,7.11934E+11,941.66,7693333842,642.58,41343763078,866.23,2.79142E+11,641.04,58207191380,928.52,1.85607E+11,388.15,14523672585,800.17,96507286451,1086.49,9.40093E+11,1038.28,4.07546E+11,666.64,1.64877E+11,991.79,1.32197E+11,647.34,12853395681,1378.02,3.99831E+12,1095.41,1.10577E+12,912.7,1.41348E+12,728.4,98839928244,840.47,1.0328E+12,1110.19,5.76875E+11,1413.21,2.10375E+11,626.14,3.61382E+11,744.8,9172647311,1077.62,1.12572E+12,1573.6,75868970792,767.88,21318718145,921,2.33055E+12,1101.51,12029018543,1118.43,77457414804,1170.45,4.05173E+11,802.23,2.05854E+11,680.99,1.10909E+11,1122.17,5.81212E+11,914.51,43027595429,439.28,18403756087,1317.31,93107127478,2.02076E+13,1644.92
11/30/2016,1225.11,1.45021E+11,982.43,4.08637E+11,1104.28,1.19341E+12,726.39,1.67212E+11,534.66,54565825391,964.9,7.17578E+11,939.2,7673216760,647.35,41650729004,884.43,2.86154E+11,648.73,58905272637,937.55,1.87412E+11,402.19,15049021121,802.7,96821732714,1085.95,9.3958E+11,1043.52,4.09605E+11,671.34,1.66038E+11,991.79,1.32194E+11,666.67,13237053863,1366.48,3.9645E+12,1093.79,1.10414E+12,917.8,1.42137E+12,741.29,1.00597E+11,828.95,1.01865E+12,1125.02,5.84593E+11,1421.26,2.11574E+11,640.89,3.69892E+11,773.9,9531006238,1078.07,1.1263E+12,1573.6,75833181637,779.18,21632313998,921.89,2.33266E+12,1101.83,12032562804,1108.26,76753292806,1174.96,4.07189E+11,807.2,2.07572E+11,680.02,1.10756E+11,1123.46,5.81878E+11,922.76,43415832959,459.97,19270614528,1322.53,93476382413,2.01524E+13,1640.37
12/1/2016,1222.31,1.4469E+11,981.17,4.08113E+11,1100.39,1.1892E+12,743.63,1.7118E+11,514.77,52536303903,965.96,7.18368E+11,946.98,7545365596,640.09,41183453827,893.29,2.89021E+11,642.42,58332646052,940.12,1.87905E+11,394.74,14770051493,813.44,98116576507,1092.78,9.45493E+11,1039.43,4.07998E+11,657.68,1.62661E+11,1001.48,1.33487E+11,670.84,13319938765,1373.29,3.98425E+12,1086.15,1.09642E+12,922.93,1.42932E+12,754.5,1.0239E+11,839.74,1.03191E+12,1120.63,5.8231E+11,1409.01,2.09749E+11,598.95,3.45689E+11,774.68,9540538595,1066.94,1.11468E+12,1566.1,75471843395,779.22,21633383674,927.72,2.34741E+12,1098.59,11997107981,1109.99,76873027503,1159.65,4.01886E+11,814.78,2.09521E+11,682.3,1.11127E+11,1125.84,5.83112E+11,925.2,43530538304,463.34,19411638528,1318.72,93207328640,2.00724E+13,1633.88
12/2/2016,1218.77,1.4427E+11,978.15,4.06856E+11,1097.42,1.186E+12,746.36,1.71809E+11,517.28,52793050110,955.37,7.10492E+11,945.8,7536024408,640.92,41236845976,896.52,2.90066E+11,645.23,58587546181,935.83,1.87048E+11,395.21,14787562059,823.95,99385319795,1080.03,9.34458E+11,1037.51,4.07247E+11,656.4,1.62343E+11,1005.97,1.34084E+11,668.02,13263903858,1375.52,3.99071E+12,1087.84,1.09813E+12,926.76,1.43525E+12,751.25,1.01949E+11,835.98,1.02729E+12,1107.84,5.75666E+11,1413.35,2.10396E+11,606.45,3.50019E+11,775.71,9553206834,1069.27,1.11711E+12,1568.56,75590414161,776.96,21570782279,927.68,2.34731E+12,1099.58,12007951673,1112.93,77076123848,1154.91,4.00241E+11,816.73,2.10021E+11,684.16,1.11429E+11,1114.73,5.77356E+11,920.61,43314754979,467.83,19600082577,1313.09,92809389270,2.00784E+13,1634.62
12/5/2016,1243.23,1.47166E+11,989.92,4.11753E+11,1113.76,1.20365E+12,759.15,1.74752E+11,516.01,52662991163,949.95,7.06463E+11,949.93,7568899453,662.75,42641833027,897.93,2.90225E+11,649.65,58989105329,935.83,1.87048E+11,402.28,15052314431,833.17,1.00497E+11,1072.62,9.28053E+11,1050.93,4.12515E+11,662.48,1.63846E+11,988.87,1.31806E+11,664.84,13200709683,1358.09,3.94013E+12,1096.78,1.10716E+12,931.89,1.4432E+12,762.17,1.03431E+11,831.9,1.02228E+12,1112.93,5.78313E+11,1428.52,2.12654E+11,604.68,3.48995E+11,769.18,9472777503,1091.11,1.13992E+12,1593.8,76806281645,787.24,21856161061,933.41,2.36181E+12,1114.4,12169781699,1111,76943040015,1175.98,4.07545E+11,822.67,2.11549E+11,682.48,1.11155E+11,1108.94,5.74357E+11,935.29,44005520637,473.07,19819334444,1331.4,94103328880,2.02228E+13,1646.39
12/6/2016,1244.21,1.47282E+11,1017.25,4.23119E+11,1127.96,1.219E+12,753.45,1.7344E+11,544.55,55576101267,965.86,7.18289E+11,953.33,7595970140,677,43558358382,937.87,3.03136E+11,660.13,59940212448,944.42,1.88765E+11,404.18,15123446363,838.49,1.01139E+11,1077.1,9.31924E+11,1060.48,4.16262E+11,671.5,1.66079E+11,990.37,1.32005E+11,668.5,13273546330,1372.72,3.98259E+12,1107.06,1.11754E+12,931.95,1.4433E+12,761.85,1.03387E+11,834.62,1.02494E+12,1121.71,5.82873E+11,1429.48,2.12797E+11,617.33,3.56294E+11,774.72,9541127175,1101.06,1.15032E+12,1612.78,77721290486,803.53,22308303671,937.59,2.37239E+12,1117.97,12208814635,1096.42,75933087201,1192.46,4.13256E+11,825.82,2.12358E+11,685.13,1.11586E+11,1120.94,5.80573E+11,951.42,44764381564,476.88,19979107869,1351.09,95495325223,2.0314E+13,1653.82
12/7/2016,1275.45,1.51244E+11,1027.4,4.26175E+11,1145.29,1.2379E+12,756.71,1.74191E+11,557.92,56940510747,971.21,7.2373E+11,960.81,7655593322,685.57,44021821451,961.59,3.10796E+11,666.28,60293195508,946.95,1.88367E+11,420.48,15492313695,839.57,1.01947E+11,1081.66,9.35602E+11,1075.75,4.2166E+11,680.75,1.68586E+11,995.85,1.32818E+11,668.87,13280848239,1389.63,4.03126E+12,1111.1,1.12166E+12,941.99,1.4591E+12,772.43,1.04746E+11,845.09,1.03648E+12,1119.4,5.95009E+11,1438.73,2.14123E+11,627.24,3.62342E+11,757.46,9332138081,1125.45,1.17207E+12,1627.24,78376578212,823.08,22767172493,945.47,2.39516E+12,1122.59,12259215939,1090.02,75267311854,1201.75,4.16567E+11,827.92,2.12864E+11,686.2,1.1171E+11,1124.68,5.83001E+11,964.45,45062578874,480.93,20148538393,1359.02,96429923463,2.05727E+13,1674.81
12/8/2016,1259.32,1.49332E+11,1035.16,4.29367E+11,1138.81,1.2309E+12,776.04,1.78642E+11,546.26,55749684879,997.48,7.4331E+11,957.07,7625775322,686.89,44106415371,963.55,3.11428E+11,667.11,60368309897,951.51,1.89274E+11,421.22,15519561402,850.41,1.03263E+11,1088.25,9.41303E+11,1076.86,4.22093E+11,685.33,1.69721E+11,1016.8,1.35613E+11,668.95,13282463997,1401.9,4.06684E+12,1101.83,1.11229E+12,947.21,1.46715E+12,773.83,1.04937E+11,850.15,1.0427E+12,1145.33,6.08791E+11,1426.89,2.12362E+11,623.21,3.60012E+11,753.21,9279793249,1127.71,1.17442E+12,1631.8,78596471938,818.56,22642153876,944.84,2.39357E+12,1123.05,12264210903,1098.52,75854463048,1196.25,4.14662E+11,825.4,2.12215E+11,693.48,1.12894E+11,1145.1,5.93587E+11,951.19,44442844376,478.65,20053373110,1356.63,96260478866,2.06446E+13,1680.65
12/9/2016,1255.71,1.48903E+11,1031.34,4.27782E+11,1138.75,1.23083E+12,783.4,1.80335E+11,539.24,55034187673,988.94,7.36944E+11,970.98,7736638170,673.14,43223638822,950.29,3.07141E+11,678.68,61415435059,950.42,1.89058E+11,412.72,15206537415,847.75,1.02939E+11,1080.83,9.34886E+11,1081.23,4.23806E+11,696.98,1.72606E+11,1017.25,1.35673E+11,673.02,13363157551,1401.68,4.06622E+12,1116.67,1.12727E+12,952.3,1.47505E+12,774.49,1.05027E+11,854.65,1.04823E+12,1145.3,6.08777E+11,1447.69,2.15457E+11,626.74,3.62053E+11,752.22,9267642145,1124.22,1.17078E+12,1626.2,78326630232,815.29,22551531688,949.44,2.4052E+12,1110.56,12127835924,1093.12,75481677386,1195.66,4.14458E+11,821.18,2.1113E+11,692.06,1.12663E+11,1143.72,5.92874E+11,946.18,44208841089,482.6,20216389104,1340.21,95095493448,2.07451E+13,1689.05
12/12/2016,1271.05,1.50722E+11,1040.31,4.31503E+11,1145.84,1.23849E+12,811.25,1.86745E+11,543.75,55494314467,985.29,7.34221E+11,972.88,7751721613,671.96,43147825774,960.18,3.05471E+11,674.57,61042994851,950.42,1.89058E+11,416.28,15337768074,847.75,1.02939E+11,1061,9.17732E+11,1082.4,4.24265E+11,700.15,1.73391E+11,994.1,1.32585E+11,646.85,12843573974,1404.4,4.07409E+12,1112.83,1.1234E+12,953.56,1.477E+12,787.15,1.06743E+11,860.57,1.0555E+12,1131.92,6.01665E+11,1447.18,2.15382E+11,616.32,3.56032E+11,755.96,9313733178,1129.62,1.17641E+12,1626,78317028087,823.06,22766602092,948.81,2.40363E+12,1121.62,12248627105,1109.45,76609275778,1202.53,4.16838E+11,822.55,2.11482E+11,692.06,1.12663E+11,1137.96,5.89888E+11,954.82,44612433081,484.01,20275222273,1343.25,95310650011,2.06969E+13,1685.13
12/13/2016,1284.84,1.52357E+11,1059.27,4.39368E+11,1159.68,1.25345E+12,816.84,1.88032E+11,546.51,55775370932,990.54,7.38133E+11,974.16,7761924911,688.03,44179614362,986.25,3.13765E+11,681.71,61688886488,954.5,1.89869E+11,416.97,15363158204,849.29,1.03127E+11,1064.97,9.21162E+11,1097.41,4.30149E+11,700.96,1.73592E+11,996.77,1.32941E+11,647.93,12865097634,1414.4,4.10312E+12,1134.18,1.14495E+12,960.77,1.48816E+12,785.76,1.06554E+11,857.48,1.0517E+12,1134.69,6.03138E+11,1464.44,2.1795E+11,620.48,3.58435E+11,739.55,9111544574,1141.7,1.18899E+12,1631.31,78572655710,830.85,22981903861,959.86,2.4316E+12,1136.15,12407335950,1124.83,77670873878,1215.47,4.21323E+11,824.62,2.12016E+11,692.76,1.12775E+11,1143.35,5.92678E+11,961.89,44943005463,488.82,20476738992,1358.03,96359729071,2.08187E+13,1695.05
12/14/2016,1279.91,1.51773E+11,1049,4.3511E+11,1152.59,1.2463E+12,804.13,1.85105E+11,550.65,56197793964,990.26,7.37933E+11,977.64,7789701502,693.72,44547037708,976.53,3.10675E+11,668.61,60504168574,948.61,1.88699E+11,400.26,14747548683,843.75,1.02526E+11,1062.79,9.19282E+11,1089.67,4.27129E+11,694.02,1.71873E+11,1005.97,1.34167E+11,665.28,13209499164,1415.39,4.1062E+12,1133.3,1.14406E+12,950.74,1.47346E+12,777.98,1.055E+11,866.47,1.06252E+12,1130.1,6.00704E+11,1460.28,2.17331E+11,612.04,3.53561E+11,729.36,8987802879,1138.48,1.18563E+12,1617.45,77912617179,823.72,22784776541,958.92,2.42942E+12,1156.92,12634079578,1111.38,76742618229,1211.74,4.20054E+11,824.23,2.11912E+11,690.17,1.12349E+11,1142.51,5.92275E+11,952.56,44582260500,489.62,20510295079,1347.94,95652362351,2.06396E+13,1680.43
12/15/2016,1260.72,1.49498E+11,1039.76,4.31278E+11,1138.5,1.23107E+12,800.81,1.84342E+11,547.31,55857796114,981.06,7.31076E+11,970.32,7731376624,670.3,43042659555,972.63,3.09434E+11,657.44,59493293608,941.07,1.87198E+11,386.96,14257213114,833.99,1.01341E+11,1043.19,9.02324E+11,1070.44,4.19588E+11,673.32,1.66746E+11,992.71,1.32399E+11,649.3,12892251475,1377.37,3.9959E+12,1117.5,1.12811E+12,930.51,1.44212E+12,753.68,1.02205E+11,840.23,1.03035E+12,1121.46,5.96113E+11,1450.77,2.15916E+11,601.65,3.47557E+11,737.86,9092463133,1122.84,1.16935E+12,1612.29,77664215956,805.65,22284811107,942.51,2.38779E+12,1144.83,12502093586,1100.5,75990735799,1193.93,4.13879E+11,805.71,2.0715E+11,685.72,1.11625E+11,1137.71,5.89785E+11,942.49,44110733611,487.47,20420310230,1324.47,93987125298,2.0724E+13,1687.3
12/16/2016,1261.01,1.49532E+11,1046.7,4.34153E+11,1140.54,1.23328E+12,794.56,1.82904E+11,549.07,56037337718,982.44,7.32101E+11,994.12,7920999676,674.8,43331837355,972.9,3.09518E+11,644.82,58351072619,941.8,1.87343E+11,404.26,14894616570,829.11,1.00748E+11,1042.08,9.01369E+11,1069,4.19025E+11,669.8,1.65875E+11,991.29,1.3221E+11,666.86,13240868941,1386.99,4.02381E+12,1122.36,1.13302E+12,934.98,1.44903E+12,756.28,1.02558E+11,830.6,1.01855E+12,1121.81,5.96299E+11,1455.96,2.16688E+11,600.99,3.4718E+11,749.36,9234213083,1126.03,1.17267E+12,1615.65,77825952757,807.54,22337314244,946.06,2.39681E+12,1155.31,12616541471,1093.22,75488108606,1194.99,4.14246E+11,806.04,2.07235E+11,682.78,1.11145E+11,1132.1,5.86878E+11,948.18,44376971160,487.88,20437318912,1329.01,94308934816,2.06613E+13,1684.37
